[2025-12-29 14:48:36.368] POST   | /tests/getlocations                                                                                                      |    82 ms | Status: PASS
[2025-12-29 14:48:36.962] POST   | /tests/getlocations                                                                                                      |    93 ms | Status: PASS
[2025-12-29 14:48:37.825] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |   112 ms | Status: PASS
[2025-12-29 14:48:37.897] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |    57 ms | Status: PASS
[2025-12-29 14:48:37.985] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |    78 ms | Status: PASS
[2025-12-29 14:48:39.126] POST   | tests/adminTests                                                                                                         |   687 ms | Status: PASS
[2025-12-29 14:48:39.391] POST   | tests/adminTests                                                                                                         |   212 ms | Status: PASS
[2025-12-29 14:48:39.663] POST   | tests/adminTests                                                                                                         |   238 ms | Status: PASS
[2025-12-29 14:48:39.898] POST   | tests/adminTests                                                                                                         |   195 ms | Status: PASS
[2025-12-29 14:48:40.109] POST   | tests/adminTests                                                                                                         |   179 ms | Status: PASS
[2025-12-29 14:48:40.299] POST   | tests/adminTests                                                                                                         |   166 ms | Status: PASS
[2025-12-29 14:48:40.525] POST   | tests/adminTests                                                                                                         |   205 ms | Status: PASS
[2025-12-29 14:48:40.750] POST   | tests/adminTests                                                                                                         |   195 ms | Status: PASS
[2025-12-29 14:48:41.031] POST   | tests/adminTests                                                                                                         |   257 ms | Status: PASS
[2025-12-29 14:48:41.160] POST   | /carts/v2/addCart                                                                                                        |   110 ms | Status: PASS
[2025-12-29 14:48:41.268] POST   | /carts/v2/addCart                                                                                                        |    97 ms | Status: PASS
[2025-12-29 14:48:41.388] POST   | /carts/v2/addCart                                                                                                        |    72 ms | Status: PASS
[2025-12-29 14:48:41.493] POST   | /carts/v2/addCart                                                                                                        |    94 ms | Status: PASS
[2025-12-29 14:48:41.613] POST   | /carts/v2/addCart                                                                                                        |    74 ms | Status: PASS
[2025-12-29 14:48:41.710] POST   | /carts/v2/addCart                                                                                                        |    89 ms | Status: PASS
[2025-12-29 14:48:41.876] POST   | /address/addAddress                                                                                                      |   106 ms | Status: PASS
[2025-12-29 14:48:41.975] POST   | /address/addAddress                                                                                                      |    85 ms | Status: PASS
[2025-12-29 14:48:42.097] POST   | /address/addAddress                                                                                                      |   112 ms | Status: PASS
[2025-12-29 14:48:42.520] POST   | /slot/getSlotCountByTime                                                                                                 |   311 ms | Status: PASS
[2025-12-29 14:48:42.863] POST   | /slot/getSlotCountByTime                                                                                                 |   306 ms | Status: PASS
[2025-12-29 14:48:42.965] POST   | /carts/v2/addCart                                                                                                        |    78 ms | Status: PASS
[2025-12-29 14:48:43.131] POST   | /slot/getSlotCountByTime                                                                                                 |   123 ms | Status: PASS
[2025-12-29 14:48:43.286] POST   | /slot/getSlotCountByTime                                                                                                 |   121 ms | Status: PASS
[2025-12-29 14:48:43.402] POST   | /carts/v2/addCart                                                                                                        |    96 ms | Status: PASS
[2025-12-29 14:48:43.590] POST   | /slot/getSlotCountByTime                                                                                                 |   147 ms | Status: PASS
[2025-12-29 14:48:43.734] POST   | /slot/getSlotCountByTime                                                                                                 |   111 ms | Status: PASS
[2025-12-29 14:48:43.848] POST   | /carts/v2/addCart                                                                                                        |    95 ms | Status: PASS
[2025-12-29 14:48:44.122] GET    | /carts/v2/getCartById/6a7b0214-b5f0-4e9b-b6c4-cd6123898ed3                                                               |   218 ms | Status: PASS
[2025-12-29 14:48:45.081] GET    | /carts/v2/getCartById/db682abb-31d1-44df-bf19-557b003a5c69                                                               |   214 ms | Status: PASS
[2025-12-29 14:48:46.006] GET    | /carts/v2/getCartById/c555fb7a-0252-438f-aafe-cbff22e536c1                                                               |   242 ms | Status: PASS
[2025-12-29 14:48:48.417] POST   | /gateway/v2/CreateOrder                                                                                                  |  1799 ms | Status: PASS
[2025-12-29 14:48:48.959] POST   | /gateway/v2/CreateOrder                                                                                                  |   505 ms | Status: PASS
[2025-12-29 14:48:49.274] POST   | /gateway/v2/CreateOrder                                                                                                  |   285 ms | Status: PASS
[2025-12-29 14:55:54.501] POST   | /users/addUser                                                                                                           |   220 ms | Status: PASS
[2025-12-29 14:55:54.856] POST   | /otps/getOtp                                                                                                             |    97 ms | Status: PASS
[2025-12-29 14:55:54.971] POST   | /otps/getOtp                                                                                                             |   100 ms | Status: PASS
[2025-12-29 14:55:55.176] POST   | /tests/getlocations                                                                                                      |    79 ms | Status: PASS
[2025-12-29 14:55:56.285] POST   | /tests/getlocations                                                                                                      |    76 ms | Status: PASS
[2025-12-29 14:55:57.203] POST   | /tests/getlocations                                                                                                      |    96 ms | Status: PASS
[2025-12-29 14:55:58.207] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |   196 ms | Status: PASS
[2025-12-29 14:55:58.284] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |    60 ms | Status: PASS
[2025-12-29 14:55:58.388] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |    85 ms | Status: PASS
[2025-12-29 14:55:59.386] POST   | tests/adminTests                                                                                                         |   664 ms | Status: PASS
[2025-12-29 14:55:59.985] POST   | tests/adminTests                                                                                                         |   554 ms | Status: PASS
[2025-12-29 14:56:00.574] POST   | tests/adminTests                                                                                                         |   547 ms | Status: PASS
[2025-12-29 14:56:01.171] POST   | tests/adminTests                                                                                                         |   548 ms | Status: PASS
[2025-12-29 14:56:01.577] POST   | tests/adminTests                                                                                                         |   370 ms | Status: PASS
[2025-12-29 14:56:02.002] POST   | tests/adminTests                                                                                                         |   408 ms | Status: PASS
[2025-12-29 14:56:02.426] POST   | tests/adminTests                                                                                                         |   395 ms | Status: PASS
[2025-12-29 14:56:02.830] POST   | tests/adminTests                                                                                                         |   378 ms | Status: PASS
[2025-12-29 14:56:03.629] POST   | tests/adminTests                                                                                                         |   758 ms | Status: PASS
[2025-12-29 14:56:03.871] POST   | /carts/v2/addCart                                                                                                        |   226 ms | Status: PASS
[2025-12-29 14:56:04.283] POST   | /carts/v2/addCart                                                                                                        |   396 ms | Status: PASS
[2025-12-29 14:56:04.541] POST   | /carts/v2/addCart                                                                                                        |   203 ms | Status: PASS
[2025-12-29 14:56:04.635] POST   | /carts/v2/addCart                                                                                                        |    88 ms | Status: PASS
[2025-12-29 14:56:04.852] POST   | /carts/v2/addCart                                                                                                        |   150 ms | Status: PASS
[2025-12-29 14:56:04.962] POST   | /carts/v2/addCart                                                                                                        |    93 ms | Status: PASS
[2025-12-29 14:56:05.124] POST   | /address/addAddress                                                                                                      |    81 ms | Status: PASS
[2025-12-29 14:56:05.208] POST   | /address/addAddress                                                                                                      |    72 ms | Status: PASS
[2025-12-29 14:56:05.310] POST   | /address/addAddress                                                                                                      |    89 ms | Status: PASS
[2025-12-29 14:56:05.593] POST   | /slot/getSlotCountByTime                                                                                                 |   108 ms | Status: PASS
[2025-12-29 14:56:05.746] POST   | /slot/getSlotCountByTime                                                                                                 |   114 ms | Status: PASS
[2025-12-29 14:56:05.861] POST   | /carts/v2/addCart                                                                                                        |    94 ms | Status: PASS
[2025-12-29 14:56:06.039] POST   | /slot/getSlotCountByTime                                                                                                 |   125 ms | Status: PASS
[2025-12-29 14:56:06.183] POST   | /slot/getSlotCountByTime                                                                                                 |   119 ms | Status: PASS
[2025-12-29 14:56:06.391] POST   | /carts/v2/addCart                                                                                                        |   182 ms | Status: PASS
[2025-12-29 14:56:06.566] POST   | /slot/getSlotCountByTime                                                                                                 |   142 ms | Status: PASS
[2025-12-29 14:56:06.733] POST   | /slot/getSlotCountByTime                                                                                                 |   136 ms | Status: PASS
[2025-12-29 14:56:06.860] POST   | /carts/v2/addCart                                                                                                        |   100 ms | Status: PASS
[2025-12-29 14:56:07.248] GET    | /carts/v2/getCartById/6a7b0214-b5f0-4e9b-b6c4-cd6123898ed3                                                               |   338 ms | Status: PASS
[2025-12-29 14:56:08.273] GET    | /carts/v2/getCartById/db682abb-31d1-44df-bf19-557b003a5c69                                                               |   242 ms | Status: PASS
[2025-12-29 14:56:09.097] GET    | /carts/v2/getCartById/d102e2ae-cb4d-4338-a1be-a6d606f1351c                                                               |   192 ms | Status: PASS
[2025-12-29 14:56:10.147] POST   | /gateway/v2/CreateOrder                                                                                                  |   199 ms | Status: PASS
[2025-12-29 14:56:10.407] POST   | /gateway/v2/CreateOrder                                                                                                  |   219 ms | Status: PASS
[2025-12-29 14:56:10.754] POST   | /gateway/v2/CreateOrder                                                                                                  |   305 ms | Status: PASS
[2025-12-29 15:02:42.934] POST   | /users/addUser                                                                                                           |    88 ms | Status: PASS
[2025-12-29 15:02:43.254] POST   | /otps/getOtp                                                                                                             |   106 ms | Status: PASS
[2025-12-29 15:02:43.367] POST   | /otps/getOtp                                                                                                             |   100 ms | Status: PASS
[2025-12-29 15:02:43.544] POST   | /tests/getlocations                                                                                                      |    79 ms | Status: PASS
[2025-12-29 15:02:44.512] POST   | /tests/getlocations                                                                                                      |    92 ms | Status: PASS
[2025-12-29 15:02:45.138] POST   | /tests/getlocations                                                                                                      |    74 ms | Status: PASS
[2025-12-29 15:02:45.959] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |    89 ms | Status: PASS
[2025-12-29 15:02:46.031] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |    60 ms | Status: PASS
[2025-12-29 15:02:46.112] GET    | https://dev-api-yodamembership.yodaprojects.com/brand/getAllBrands                                                       |    66 ms | Status: PASS
[2025-12-29 15:02:47.134] POST   | tests/adminTests                                                                                                         |   720 ms | Status: PASS
[2025-12-29 15:02:47.410] POST   | tests/adminTests                                                                                                         |   232 ms | Status: PASS
[2025-12-29 15:02:47.676] POST   | tests/adminTests                                                                                                         |   242 ms | Status: PASS
[2025-12-29 15:02:47.905] POST   | tests/adminTests                                                                                                         |   184 ms | Status: PASS
[2025-12-29 15:02:48.109] POST   | tests/adminTests                                                                                                         |   177 ms | Status: PASS
[2025-12-29 15:02:48.285] POST   | tests/adminTests                                                                                                         |   163 ms | Status: PASS
[2025-12-29 15:02:48.524] POST   | tests/adminTests                                                                                                         |   215 ms | Status: PASS
[2025-12-29 15:02:48.894] POST   | tests/adminTests                                                                                                         |   328 ms | Status: PASS
[2025-12-29 15:02:49.181] POST   | tests/adminTests                                                                                                         |   274 ms | Status: PASS
[2025-12-29 15:02:49.327] POST   | /carts/v2/addCart                                                                                                        |   115 ms | Status: PASS
[2025-12-29 15:02:49.441] POST   | /carts/v2/addCart                                                                                                        |   103 ms | Status: PASS
[2025-12-29 15:02:49.599] POST   | /carts/v2/addCart                                                                                                        |    83 ms | Status: PASS
[2025-12-29 15:02:49.686] POST   | /carts/v2/addCart                                                                                                        |    78 ms | Status: PASS
[2025-12-29 15:02:49.813] POST   | /carts/v2/addCart                                                                                                        |    85 ms | Status: PASS
[2025-12-29 15:02:49.888] POST   | /carts/v2/addCart                                                                                                        |    69 ms | Status: PASS
[2025-12-29 15:02:50.012] POST   | /address/addAddress                                                                                                      |    72 ms | Status: PASS
[2025-12-29 15:02:50.080] POST   | /address/addAddress                                                                                                      |    60 ms | Status: PASS
[2025-12-29 15:02:50.176] POST   | /address/addAddress                                                                                                      |    86 ms | Status: PASS
[2025-12-29 15:02:50.403] POST   | /slot/getSlotCountByTime                                                                                                 |   113 ms | Status: PASS
